Entity,Code,Year,Wind Generation -TWh
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.064
Morocco,MAR,2001,0.2058
Morocco,MAR,2002,0.1939
Morocco,MAR,2003,0.2028
Morocco,MAR,2004,0.1989
Morocco,MAR,2005,0.2063
Morocco,MAR,2006,0.1832
Morocco,MAR,2007,0.2789
Morocco,MAR,2008,0.2982
Morocco,MAR,2009,0.3911
Morocco,MAR,2010,0.6588
Morocco,MAR,2011,0.6922
Morocco,MAR,2012,0.728
Morocco,MAR,2013,1.2149
Morocco,MAR,2014,1.9238
Morocco,MAR,2015,2.5194
Morocco,MAR,2016,3.0001
Morocco,MAR,2017,3.0349
Morocco,MAR,2018,3.8407430000000002
Morocco,MAR,2019,4.69919
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.001
Netherlands,NLD,1987,0.002
Netherlands,NLD,1988,0.016
Netherlands,NLD,1989,0.023
Netherlands,NLD,1990,0.055999999999999994
Netherlands,NLD,1991,0.08800000000000001
Netherlands,NLD,1992,0.147
Netherlands,NLD,1993,0.174
Netherlands,NLD,1994,0.23800000000000002
Netherlands,NLD,1995,0.317
Netherlands,NLD,1996,0.43700000000000006
Netherlands,NLD,1997,0.475
Netherlands,NLD,1998,0.64
Netherlands,NLD,1999,0.645
Netherlands,NLD,2000,0.8290000000000001
Netherlands,NLD,2001,0.825
Netherlands,NLD,2002,0.946
Netherlands,NLD,2003,1.318
Netherlands,NLD,2004,1.867
Netherlands,NLD,2005,2.0669999999999997
Netherlands,NLD,2006,2.734
Netherlands,NLD,2007,3.437
Netherlands,NLD,2008,4.258333
Netherlands,NLD,2009,4.5833330000000005
Netherlands,NLD,2010,3.9930559999999997
Netherlands,NLD,2011,5.100171
Netherlands,NLD,2012,4.981829
Netherlands,NLD,2013,5.627148
Netherlands,NLD,2014,5.797333999999999
Netherlands,NLD,2015,7.549873
Netherlands,NLD,2016,8.170458
Netherlands,NLD,2017,10.568800999999999
Netherlands,NLD,2018,10.563645
Netherlands,NLD,2019,11.457694
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.000690909090909091
New Zealand,NZL,1993,0.0009858585858585859
New Zealand,NZL,1994,0.0010101010101010099
New Zealand,NZL,1995,0.0010101010101010099
New Zealand,NZL,1996,0.00832626262626263
New Zealand,NZL,1997,0.0135935555555556
New Zealand,NZL,1998,0.022069696969697
New Zealand,NZL,1999,0.0389929292929293
New Zealand,NZL,2000,0.120208080808081
New Zealand,NZL,2001,0.138987878787879
New Zealand,NZL,2002,0.155483174747475
New Zealand,NZL,2003,0.14654096262626298
New Zealand,NZL,2004,0.36153666363636405
New Zealand,NZL,2005,0.614385909090909
New Zealand,NZL,2006,0.622216866464647
New Zealand,NZL,2007,0.929879851515152
New Zealand,NZL,2008,1.0584576949570699
New Zealand,NZL,2009,1.47646090353788
New Zealand,NZL,2010,1.6371757633434298
New Zealand,NZL,2011,1.9572189211111102
New Zealand,NZL,2012,2.07919556010606
New Zealand,NZL,2013,2.0218704154697003
New Zealand,NZL,2014,2.2112237671010098
New Zealand,NZL,2015,2.36412991912879
New Zealand,NZL,2016,2.33069211215657
New Zealand,NZL,2017,2.08640035436364
New Zealand,NZL,2018,2.06786075586869
New Zealand,NZL,2019,2.25520478910101
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.0026949494949495
North America,,1984,0.00655555555555556
North America,,1985,0.006820202020202021
North America,,1986,0.00523131313131313
North America,,1987,0.00457676767676768
North America,,1988,0.00187979797979798
North America,,1989,2.13437676767677
North America,,1990,2.8196868686868704
North America,,1991,2.9836777777777796
North America,,1992,2.9766898989898998
North America,,1993,3.09618888888889
North America,,1994,3.54592828282828
North America,,1995,3.26221515151515
North America,,1996,3.3347363636363596
North America,,1997,3.39524747474747
North America,,1998,3.13325858585859
North America,,1999,4.71233131313131
North America,,2000,5.93275858585859
North America,,2001,7.15238484848485
North America,,2002,10.884868686868698
North America,,2003,12.0094707070707
North America,,2004,15.251607070707099
North America,,2005,19.5614535353535
North America,,2006,29.3507141414141
North America,,2007,38.0231120606061
North America,,2008,59.9658373737374
North America,,2009,81.87046085858591
North America,,2010,105.57163232323201
North America,,2011,133.227399166667
North America,,2012,157.24394260101002
North America,,2013,184.86508328282798
North America,,2014,202.73345020202
North America,,2015,228.356483611111
North America,,2016,270.596628055556
North America,,2017,299.004772575758
North America,,2018,321.67883030303
North America,,2019,354.87261621172996
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0.014275999999999999
Norway,NOR,2000,0.030199
Norway,NOR,2001,0.028758
Norway,NOR,2002,0.038903
Norway,NOR,2003,0.219796
Norway,NOR,2004,0.259519
Norway,NOR,2005,0.50703
Norway,NOR,2006,0.636
Norway,NOR,2007,0.892
Norway,NOR,2008,0.9129999999999999
Norway,NOR,2009,0.977
Norway,NOR,2010,0.879
Norway,NOR,2011,1.2830000000000001
Norway,NOR,2012,1.548
Norway,NOR,2013,1.881
Norway,NOR,2014,2.217
Norway,NOR,2015,2.515
Norway,NOR,2016,2.115742
Norway,NOR,2017,2.8539999999999996
Norway,NOR,2018,3.877
Norway,NOR,2019,5.53784936302224
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Oman,OMN,2019,0
Other Asia & Pacific,,1965,0
Other Asia & Pacific,,1966,0
Other Asia & Pacific,,1967,0
Other Asia & Pacific,,1968,0
Other Asia & Pacific,,1969,0
Other Asia & Pacific,,1970,0
Other Asia & Pacific,,1971,0
Other Asia & Pacific,,1972,0
Other Asia & Pacific,,1973,0
Other Asia & Pacific,,1974,0
Other Asia & Pacific,,1975,0
Other Asia & Pacific,,1976,0
Other Asia & Pacific,,1977,0
Other Asia & Pacific,,1978,0
Other Asia & Pacific,,1979,0
Other Asia & Pacific,,1980,0
Other Asia & Pacific,,1981,0
Other Asia & Pacific,,1982,0
Other Asia & Pacific,,1983,0
Other Asia & Pacific,,1984,0
Other Asia & Pacific,,1985,0
Other Asia & Pacific,,1986,0
Other Asia & Pacific,,1987,0
Other Asia & Pacific,,1988,0
Other Asia & Pacific,,1989,0
Other Asia & Pacific,,1990,0
Other Asia & Pacific,,1991,0
Other Asia & Pacific,,1992,0
Other Asia & Pacific,,1993,0
Other Asia & Pacific,,1994,0
Other Asia & Pacific,,1995,0
Other Asia & Pacific,,1996,0.001640218
Other Asia & Pacific,,1997,0.0049170920000000005
Other Asia & Pacific,,1998,0.005854206999999999
Other Asia & Pacific,,1999,0.005816066999999999
Other Asia & Pacific,,2000,0.007372048997615809
Other Asia & Pacific,,2001,0.00691084699761581
Other Asia & Pacific,,2002,0.00823998899761581
Other Asia & Pacific,,2003,0.00480282899766331
Other Asia & Pacific,,2004,0.0115484009990165
Other Asia & Pacific,,2005,0.0176339180025332
Other Asia & Pacific,,2006,0.0284206069988601
Other Asia & Pacific,,2007,0.0408563799966379
Other Asia & Pacific,,2008,0.0447009869020974
Other Asia & Pacific,,2009,0.05808034298871499
Other Asia & Pacific,,2010,0.0677004809567669
Other Asia & Pacific,,2011,0.0587795890942748
Other Asia & Pacific,,2012,0.0734438049621511
Other Asia & Pacific,,2013,0.120554738700502
Other Asia & Pacific,,2014,0.19810070902367802
Other Asia & Pacific,,2015,0.23511496455928305
Other Asia & Pacific,,2016,0.23860766979525802
Other Asia & Pacific,,2017,0.25031155721903103
Other Asia & Pacific,,2018,0.38262440189123204
Other Asia & Pacific,,2019,0.5490475755958251
Other CIS,,1985,0
Other CIS,,1986,0
Other CIS,,1987,0
Other CIS,,1988,0
Other CIS,,1989,0
Other CIS,,1990,0
Other CIS,,1991,0
Other CIS,,1992,0
Other CIS,,1993,0
Other CIS,,1994,0
Other CIS,,1995,0
Other CIS,,1996,0
Other CIS,,1997,0
Other CIS,,1998,0
Other CIS,,1999,0
Other CIS,,2000,0
Other CIS,,2001,0
Other CIS,,2002,0
Other CIS,,2003,0
Other CIS,,2004,0
Other CIS,,2005,0
Other CIS,,2006,0.0026
Other CIS,,2007,0.0029
Other CIS,,2008,0.0019
Other CIS,,2009,0.0043
Other CIS,,2010,0.0041
Other CIS,,2011,0.003
Other CIS,,2012,0.0042
Other CIS,,2013,0.0033
Other CIS,,2014,0.005
Other CIS,,2015,0.0057
Other CIS,,2016,0.005
Other CIS,,2017,0.0091
Other CIS,,2018,0.0248
Other CIS,,2019,0.0262
Other Caribbean,,1965,0
Other Caribbean,,1966,0
Other Caribbean,,1967,0
Other Caribbean,,1968,0
Other Caribbean,,1969,0
Other Caribbean,,1970,0
Other Caribbean,,1971,0
Other Caribbean,,1972,0
Other Caribbean,,1973,0
Other Caribbean,,1974,0
Other Caribbean,,1975,0
Other Caribbean,,1976,0
Other Caribbean,,1977,0
Other Caribbean,,1978,0
Other Caribbean,,1979,0
Other Caribbean,,1980,0
Other Caribbean,,1981,0
Other Caribbean,,1982,0
Other Caribbean,,1983,0
Other Caribbean,,1984,0
Other Caribbean,,1985,0
Other Caribbean,,1986,0
Other Caribbean,,1987,0
Other Caribbean,,1988,0
Other Caribbean,,1989,0
Other Caribbean,,1990,0
Other Caribbean,,1991,0
Other Caribbean,,1992,0
Other Caribbean,,1993,0.00171717171717172
Other Caribbean,,1994,0.007777777777777779
Other Caribbean,,1995,0.007777777777777779
Other Caribbean,,1996,0.00736562222222222
Other Caribbean,,1997,0.00802152797979798
Other Caribbean,,1998,0.00912294888888889
Other Caribbean,,1999,0.0114348346464646
Other Caribbean,,2000,0.0395497139393939
Other Caribbean,,2001,0.0480778226262626
Other Caribbean,,2002,0.0609193712121212
Other Caribbean,,2003,0.0646916103030303
Other Caribbean,,2004,0.0953164636363636
Other Caribbean,,2005,0.10666036121212101
Other Caribbean,,2006,0.12277725575757599
Other Caribbean,,2007,0.128433333334823
Other Caribbean,,2008,0.13894550508209602
Other Caribbean,,2009,0.19324007122694198
Other Caribbean,,2010,0.281628609479648
Other Caribbean,,2011,0.350376078974843
Other Caribbean,,2012,0.669217370010301
Other Caribbean,,2013,1.0076865674036
Other Caribbean,,2014,1.0606567031087901
Other Caribbean,,2015,1.14647913675203
Other Caribbean,,2016,1.16024117529625
Other Caribbean,,2017,1.3196364745478202
Other Caribbean,,2018,1.40219331129797
Other Caribbean,,2019,1.8066080157576
Other Middle East,,1965,0
Other Middle East,,1966,0
Other Middle East,,1967,0
Other Middle East,,1968,0
Other Middle East,,1969,0
Other Middle East,,1970,0
Other Middle East,,1971,0
Other Middle East,,1972,0
Other Middle East,,1973,0
Other Middle East,,1974,0
Other Middle East,,1975,0
Other Middle East,,1976,0
Other Middle East,,1977,0
Other Middle East,,1978,0
Other Middle East,,1979,0
Other Middle East,,1980,0
Other Middle East,,1981,0
Other Middle East,,1982,0
Other Middle East,,1983,0
Other Middle East,,1984,0
Other Middle East,,1985,0
Other Middle East,,1986,0
Other Middle East,,1987,0
Other Middle East,,1988,0
Other Middle East,,1989,0
Other Middle East,,1990,0.001
Other Middle East,,1991,0.001
Other Middle East,,1992,0.001
Other Middle East,,1993,0.001
Other Middle East,,1994,0.001
Other Middle East,,1995,0.001
Other Middle East,,1996,0.001
Other Middle East,,1997,0.003
Other Middle East,,1998,0.003
Other Middle East,,1999,0.003
Other Middle East,,2000,0.003
Other Middle East,,2001,0.003
Other Middle East,,2002,0.003
Other Middle East,,2003,0.003
Other Middle East,,2004,0.0041
Other Middle East,,2005,0.0041
Other Middle East,,2006,0.0041
Other Middle East,,2007,0.0041
Other Middle East,,2008,0.0053
Other Middle East,,2009,0.0053
Other Middle East,,2010,0.0053
Other Middle East,,2011,0.0053
Other Middle East,,2012,0.0063
Other Middle East,,2013,0.0093
Other Middle East,,2014,0.0107
Other Middle East,,2015,0.1314
Other Middle East,,2016,0.39899999999999997
Other Middle East,,2017,0.457451
Other Middle East,,2018,0.715251
Other Middle East,,2019,0.715251
Other Northern Africa,,1965,0
Other Northern Africa,,1966,0
Other Northern Africa,,1967,0
Other Northern Africa,,1968,0
Other Northern Africa,,1969,0
Other Northern Africa,,1970,0
Other Northern Africa,,1971,0
Other Northern Africa,,1972,0
Other Northern Africa,,1973,0
Other Northern Africa,,1974,0
Other Northern Africa,,1975,0
Other Northern Africa,,1976,0
Other Northern Africa,,1977,0
Other Northern Africa,,1978,0
Other Northern Africa,,1979,0
Other Northern Africa,,1980,0
Other Northern Africa,,1981,0
Other Northern Africa,,1982,0
Other Northern Africa,,1983,0
Other Northern Africa,,1984,0
Other Northern Africa,,1985,0
Other Northern Africa,,1986,0
Other Northern Africa,,1987,0
Other Northern Africa,,1988,0
Other Northern Africa,,1989,0
Other Northern Africa,,1990,0
Other Northern Africa,,1991,0
Other Northern Africa,,1992,0
Other Northern Africa,,1993,0
Other Northern Africa,,1994,0
Other Northern Africa,,1995,0
Other Northern Africa,,1996,0
Other Northern Africa,,1997,0
Other Northern Africa,,1998,0
Other Northern Africa,,1999,0
Other Northern Africa,,2000,0.0235
Other Northern Africa,,2001,0.0245
Other Northern Africa,,2002,0.031
Other Northern Africa,,2003,0.0386
Other Northern Africa,,2004,0.045
Other Northern Africa,,2005,0.044000000000000004
Other Northern Africa,,2006,0.038
Other Northern Africa,,2007,0.043
Other Northern Africa,,2008,0.0394
Other Northern Africa,,2009,0.0975
Other Northern Africa,,2010,0.1386
Other Northern Africa,,2011,0.109
Other Northern Africa,,2012,0.196
Other Northern Africa,,2013,0.358
Other Northern Africa,,2014,0.507
Other Northern Africa,,2015,0.449
Other Northern Africa,,2016,0.47434
Other Northern Africa,,2017,0.44861
Other Northern Africa,,2018,0.45299999999999996
Other Northern Africa,,2019,0.5
Other South America,,1965,0
Other South America,,1966,0
Other South America,,1967,0
Other South America,,1968,0
Other South America,,1969,0
Other South America,,1970,0
Other South America,,1971,0
Other South America,,1972,0
Other South America,,1973,0
Other South America,,1974,0
Other South America,,1975,0
Other South America,,1976,0
Other South America,,1977,0
Other South America,,1978,0
Other South America,,1979,0
Other South America,,1980,0
Other South America,,1981,0
Other South America,,1982,0
Other South America,,1983,0
Other South America,,1984,0
Other South America,,1985,0
Other South America,,1986,0
Other South America,,1987,0
Other South America,,1988,0
Other South America,,1989,0
Other South America,,1990,0
Other South America,,1991,0
Other South America,,1992,0
Other South America,,1993,0
Other South America,,1994,0
Other South America,,1995,0
Other South America,,1996,0
Other South America,,1997,0
Other South America,,1998,0
Other South America,,1999,0
Other South America,,2000,0.001
Other South America,,2001,0.001
Other South America,,2002,0.001
Other South America,,2003,0.001
Other South America,,2004,0.001
Other South America,,2005,0.001
Other South America,,2006,0.001
Other South America,,2007,0.00484999990463257
Other South America,,2008,0.0124410000953674
Other South America,,2009,0.0472480000953674
Other South America,,2010,0.0751659998550415
Other South America,,2011,0.117485999900818
Other South America,,2012,0.119192999988556
Other South America,,2013,0.150665999809265
Other South America,,2014,0.747400512809265
Other South America,,2015,2.08588100029755
Other South America,,2016,3.03852244429755
Other South America,,2017,3.8441222562975494
Other South America,,2018,4.80031373329755
Other South America,,2019,4.83228300029755
Other Southern Africa,,1965,0
Other Southern Africa,,1966,0
Other Southern Africa,,1967,0
Other Southern Africa,,1968,0
Other Southern Africa,,1969,0
Other Southern Africa,,1970,0
Other Southern Africa,,1971,0
Other Southern Africa,,1972,0
Other Southern Africa,,1973,0
Other Southern Africa,,1974,0
Other Southern Africa,,1975,0
Other Southern Africa,,1976,0
Other Southern Africa,,1977,0
Other Southern Africa,,1978,0
Other Southern Africa,,1979,0
Other Southern Africa,,1980,0
Other Southern Africa,,1981,0
Other Southern Africa,,1982,0
Other Southern Africa,,1983,0
Other Southern Africa,,1984,0
Other Southern Africa,,1985,0
Other Southern Africa,,1986,0
Other Southern Africa,,1987,0
Other Southern Africa,,1988,0
Other Southern Africa,,1989,0
Other Southern Africa,,1990,0
Other Southern Africa,,1991,0
Other Southern Africa,,1992,0
Other Southern Africa,,1993,0
Other Southern Africa,,1994,0
Other Southern Africa,,1995,0
Other Southern Africa,,1996,0
Other Southern Africa,,1997,0
Other Southern Africa,,1998,0
Other Southern Africa,,1999,0
Other Southern Africa,,2000,0
Other Southern Africa,,2001,0
Other Southern Africa,,2002,0
Other Southern Africa,,2003,0
Other Southern Africa,,2004,0
Other Southern Africa,,2005,0
Other Southern Africa,,2006,0
Other Southern Africa,,2007,0
Other Southern Africa,,2008,0
Other Southern Africa,,2009,0
Other Southern Africa,,2010,0
Other Southern Africa,,2011,0
Other Southern Africa,,2012,0
Other Southern Africa,,2013,0
Other Southern Africa,,2014,0
Other Southern Africa,,2015,0
Other Southern Africa,,2016,0
Other Southern Africa,,2017,0
Other Southern Africa,,2018,0
Other Southern Africa,,2019,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0
Pakistan,PAK,2013,0.397
Pakistan,PAK,2014,0.802
Pakistan,PAK,2015,0.7859999999999999
Pakistan,PAK,2016,1.409
Pakistan,PAK,2017,2.101
Pakistan,PAK,2018,3.13820253164557
Pakistan,PAK,2019,4.77822362869198
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.0004
Peru,PER,1997,0.0006
Peru,PER,1998,0.0005
Peru,PER,1999,0.0006
Peru,PER,2000,0.0008
Peru,PER,2001,0.0012
Peru,PER,2002,0.0012
Peru,PER,2003,0.0012
Peru,PER,2004,0.0012
Peru,PER,2005,0.0012
Peru,PER,2006,0.0012
Peru,PER,2007,0.0012
Peru,PER,2008,0.0012
Peru,PER,2009,0.0012
Peru,PER,2010,0.0012
Peru,PER,2011,0.0012
Peru,PER,2012,0.0012
Peru,PER,2013,0.0012
Peru,PER,2014,0.2575
Peru,PER,2015,0.59437413148867
Peru,PER,2016,1.0541146262971
Peru,PER,2017,1.073432268
Peru,PER,2018,1.5024381678166698
Peru,PER,2019,1.6461619703125
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.017469
Philippines,PHL,2006,0.053235000000000005
Philippines,PHL,2007,0.057842
Philippines,PHL,2008,0.061386
Philippines,PHL,2009,0.064428
Philippines,PHL,2010,0.061716999999999994
Philippines,PHL,2011,0.08820399999999999
Philippines,PHL,2012,0.075339
Philippines,PHL,2013,0.06565499999999999
Philippines,PHL,2014,0.152052
Philippines,PHL,2015,0.748414
Philippines,PHL,2016,0.9752190000000001
Philippines,PHL,2017,1.093558
Philippines,PHL,2018,1.152923041
Philippines,PHL,2019,1.17491478261995
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.001
Poland,POL,1996,0
Poland,POL,1997,0.002
Poland,POL,1998,0.004
Poland,POL,1999,0.004
Poland,POL,2000,0.005
Poland,POL,2001,0.013999999999999999
Poland,POL,2002,0.061
Poland,POL,2003,0.124
Poland,POL,2004,0.142
Poland,POL,2005,0.135
Poland,POL,2006,0.256
Poland,POL,2007,0.522
Poland,POL,2008,0.8370000000000001
Poland,POL,2009,1.077
Poland,POL,2010,1.6640000000000001
Poland,POL,2011,3.205
Poland,POL,2012,4.747
Poland,POL,2013,6.004
Poland,POL,2014,7.678
Poland,POL,2015,10.857999999999999
Poland,POL,2016,12.588
Poland,POL,2017,14.909
Poland,POL,2018,12.799000000000001
Poland,POL,2019,15.037
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
